	chrom_region	start_region	end_region	region_number	chrom_gene	start_gene	end_gene	gene_name	gene_number	distance
6855	chr2	54722717	54723217	51838	chr2	54723499	54972025	EML6	216	782
6856	chr2	54723225	54723725	51839	chr2	54723499	54972025	EML6	216	274
6857	chr2	54723798	54724298	51840	chr2	54723499	54972025	EML6	216	299
6928	chr2	55288232	55288732	52017	chr2	55287842	55419895	CCDC88A	217	390
6956	chr2	60880579	60881079	52894	chr2	60881521	60931610	REL	219	942
6957	chr2	60881251	60881751	52895	chr2	60881521	60931610	REL	219	270
6958	chr2	60881870	60882370	52896	chr2	60881521	60931610	REL	219	349
7037	chr2	64988306	64988806	53537	chr2	64988477	65023865	SLC1A4	222	171
7038	chr2	64989037	64989537	53538	chr2	64988477	65023865	SLC1A4	222	560
7044	chr2	65311006	65311506	53606	chr2	65310851	65432637	SPRED2	223	155
7078	chr2	66432689	66433189	53778	chr2	66433452	66573869	MEIS1	224	763
7079	chr2	66433315	66433815	53779	chr2	66433452	66573869	MEIS1	224	137
7080	chr2	66434146	66434646	53780	chr2	66433452	66573869	MEIS1	224	694
7172	chr2	68364598	68365098	54058	chr2	68365282	68397453	PLEK	226	684
7210	chr2	69829322	69829822	54264	chr2	69829660	69881384	GMCL1	228	338
7211	chr2	69830008	69830508	54265	chr2	69829660	69881384	GMCL1	228	348
7224	chr2	70257172	70257672	54345	chr2	70257386	70281185	PCYOX1	230	214
7225	chr2	70257823	70258323	54346	chr2	70257386	70281185	PCYOX1	230	437
7240	chr2	74532176	74532676	55088	chr2	74532258	74555690	LOXL3	233	82
7366	chr2	85132744	85133244	56194	chr2	85133392	85310387	TCF7L1	236	648
7367	chr2	85133756	85134256	56195	chr2	85133392	85310387	TCF7L1	236	364
7368	chr2	85134280	85134780	56196	chr2	85133392	85310387	TCF7L1	236	888
7430	chr2	85353568	85354068	56270	chr2	85354394	85391752	ELMOD3	237	826
7431	chr2	85354380	85354880	56271	chr2	85354394	85391752	ELMOD3	237	14
7432	chr2	85354913	85355413	56272	chr2	85354394	85391752	ELMOD3	237	519
7445	chr2	86143701	86144201	56488	chr2	86143932	86195770	IMMT	239	231
7449	chr2	86214352	86214852	56496	chr2	86213993	86338083	REEP1	240	359
7497	chr2	95206560	95207060	56828	chr2	95207535	95259774	AC092835.1	241	975
7498	chr2	95207255	95207755	56829	chr2	95207535	95259774	AC092835.1	241	280
7499	chr2	95207850	95208350	56830	chr2	95207535	95259774	AC092835.1	241	315
7504	chr2	95401874	95402374	56884	chr2	95402708	95416616	FAHD2A	242	834
7505	chr2	95402407	95402907	56885	chr2	95402708	95416616	FAHD2A	242	301
7506	chr2	95403204	95403704	56886	chr2	95402708	95416616	FAHD2A	242	496
7509	chr2	96536408	96536908	57040	chr2	96536743	96552634	ARID5A	244	335
7510	chr2	96537116	96537616	57041	chr2	96536743	96552634	ARID5A	244	373
7511	chr2	96537676	96538176	57042	chr2	96536743	96552634	ARID5A	244	933
7520	chr2	96760522	96761022	57079	chr2	96760902	96811874	CNNM4	245	380
7521	chr2	96761196	96761696	57080	chr2	96760902	96811874	CNNM4	245	294
7533	chr2	97112864	97113364	57193	chr2	97113218	97264434	ANKRD36	246	354
7534	chr2	97113485	97113985	57194	chr2	97113218	97264434	ANKRD36	246	267
7540	chr2	99545441	99545941	57516	chr2	99545419	100192428	AFF3	248	22
7541	chr2	99546125	99546625	57517	chr2	99545419	100192428	AFF3	248	706
7792	chr2	100819886	100820386	57858	chr2	100820139	100996829	NPAS2	250	253
7793	chr2	100820616	100821116	57859	chr2	100820139	100996829	NPAS2	250	477
7836	chr2	103873596	103874096	58402	chr2	103874310	104077778	LINC01965	252	714
7837	chr2	103874129	103874629	58403	chr2	103874310	104077778	LINC01965	252	181
7838	chr2	103874841	103875341	58404	chr2	103874310	104077778	LINC01965	252	531
7926	chr2	104745699	104746199	58678	chr2	104746638	104757719	LINC01114	253	939
7935	chr2	108448297	108448797	59363	chr2	108448561	108509415	GCC2	254	264
7936	chr2	108448908	108449408	59364	chr2	108448561	108509415	GCC2	254	347
7938	chr2	108786496	108786996	59406	chr2	108786757	108885477	CCDC138	255	261
7939	chr2	108787172	108787672	59407	chr2	108786757	108885477	CCDC138	255	415
7948	chr2	109128570	109129070	59469	chr2	109129205	109504634	SH3RF3	256	635
7949	chr2	109129318	109129818	59470	chr2	109129205	109504634	SH3RF3	256	113
7950	chr2	109129956	109130456	59471	chr2	109129205	109504634	SH3RF3	256	751
8187	chr2	111897782	111898282	59943	chr2	111898607	112029561	MERTK	257	825
8188	chr2	111898292	111898792	59944	chr2	111898607	112029561	MERTK	257	315
8189	chr2	111899104	111899604	59945	chr2	111898607	112029561	MERTK	257	497
8209	chr2	112645571	112646071	60035	chr2	112645939	112663825	SLC20A1	259	368
8210	chr2	112646105	112646605	60036	chr2	112645939	112663825	SLC20A1	259	166
8211	chr2	112646621	112647121	60037	chr2	112645939	112663825	SLC20A1	259	682
8215	chr2	114442500	114443000	60235	chr2	114442299	115845752	DPP10	261	201
8367	chr2	119366131	119366631	60818	chr2	119366921	119372560	DBI	262	790
8368	chr2	119366661	119367161	60819	chr2	119366921	119372560	DBI	262	260
8369	chr2	119367376	119367876	60820	chr2	119366921	119372560	DBI	262	455
8377	chr2	124024987	124025487	61778	chr2	124025287	124915287	CNTNAP5	263	300
8378	chr2	124026085	124026585	61779	chr2	124025287	124915287	CNTNAP5	263	798
8490	chr2	128090240	128090740	62221	chr2	128091200	128195677	UGGT1	266	960
8491	chr2	128090882	128091382	62222	chr2	128091200	128195677	UGGT1	266	318
8492	chr2	128091413	128091913	62223	chr2	128091200	128195677	UGGT1	266	213
8501	chr2	130836474	130836974	62777	chr2	130836916	131047263	ARHGEF4	267	442
8502	chr2	130837164	130837664	62778	chr2	130836916	131047263	ARHGEF4	267	248
8681	chr2	135531089	135531589	63639	chr2	135531455	135725270	R3HDM1	270	366
8683	chr2	135531660	135532160	63640	chr2	135531455	135725270	R3HDM1	270	205
8685	chr2	135532207	135532707	63641	chr2	135531455	135725270	R3HDM1	270	752
8713	chr2	136113695	136114195	63747	chr2	136114349	136118165	CXCR4	271	654
8714	chr2	136115063	136115563	63748	chr2	136114349	136118165	CXCR4	271	714
8964	chr2	143937310	143937810	64806	chr2	143938068	144332568	GTDC1	274	758
8965	chr2	143937901	143938401	64807	chr2	143938068	144332568	GTDC1	274	167
9043	chr2	147843672	147844172	65415	chr2	147844517	147930826	ACVR2A	275	845
9044	chr2	147844248	147844748	65416	chr2	147844517	147930826	ACVR2A	275	269
9045	chr2	147844848	147845348	65417	chr2	147844517	147930826	ACVR2A	275	331
9071	chr2	148020686	148021186	65441	chr2	148021011	148516971	MBD5	277	325
9073	chr2	148021266	148021766	65442	chr2	148021011	148516971	MBD5	277	255
9120	chr2	148644443	148644943	65509	chr2	148644440	148787569	EPC2	278	3
9121	chr2	148645052	148645552	65510	chr2	148644440	148787569	EPC2	278	612
9141	chr2	150468129	150468629	65927	chr2	150468195	150539011	RND3	279	66
9176	chr2	151833186	151833686	66170	chr2	151832768	152099475	CACNB4	281	418
9254	chr2	152717289	152717789	66409	chr2	152717893	152761253	ARL6IP6	282	604
9255	chr2	152718308	152718808	66410	chr2	152717893	152761253	ARL6IP6	282	415
9256	chr2	152718878	152719378	66411	chr2	152717893	152761253	ARL6IP6	282	985
9266	chr2	154697249	154697749	66602	chr2	154697855	154858354	KCNJ3	283	606
9267	chr2	154698463	154698963	66603	chr2	154697855	154858354	KCNJ3	283	608
9303	chr2	156325437	156325937	66788	chr2	156324437	156342348	NR4A2	284	1000
9385	chr2	157876161	157876661	67075	chr2	157876702	158136154	UPP2	287	541
9387	chr2	157876856	157877356	67076	chr2	157876702	158136154	UPP2	287	154
9388	chr2	157877366	157877866	67077	chr2	157876702	158136154	UPP2	287	664
9458	chr2	161415941	161416441	67652	chr2	161416297	161425870	TBR1	289	356
9459	chr2	161416453	161416953	67653	chr2	161416297	161425870	TBR1	289	156
9468	chr2	161423518	161424018	67660	chr2	161424332	161985282	SLC4A10	290	814
9470	chr2	161424299	161424799	67661	chr2	161424332	161985282	SLC4A10	290	33
9472	chr2	161424913	161425413	67662	chr2	161424332	161985282	SLC4A10	290	581
9596	chr2	169694206	169694706	69045	chr2	169694488	169776989	KLHL23	294	282
9597	chr2	169694841	169695341	69046	chr2	169694488	169776989	KLHL23	294	353
9621	chr2	170812669	170813169	69260	chr2	170813213	170861151	GAD1	295	544
9622	chr2	170813401	170813901	69261	chr2	170813213	170861151	GAD1	295	188
9623	chr2	170814120	170814620	69262	chr2	170813213	170861151	GAD1	295	907
9655	chr2	170928869	170929369	69302	chr2	170928464	170967130	GORASP2	296	405
9691	chr2	171316781	171317281	69354	chr2	171317405	171434802	METTL8	298	624
9692	chr2	171317518	171318018	69355	chr2	171317405	171434802	METTL8	298	113
9693	chr2	171318269	171318769	69356	chr2	171317405	171434802	METTL8	298	864
9715	chr2	171433263	171433763	69377	chr2	171434217	171485052	DCAF17	299	954
9717	chr2	171433919	171434419	69378	chr2	171434217	171485052	DCAF17	299	298
9719	chr2	171434480	171434980	69379	chr2	171434217	171485052	DCAF17	299	263
9725	chr2	171999130	171999630	69456	chr2	171999943	172082430	METAP1D	300	813
9726	chr2	171999670	172000170	69457	chr2	171999943	172082430	METAP1D	300	273
9727	chr2	172000272	172000772	69458	chr2	171999943	172082430	METAP1D	300	329
9763	chr2	173880800	173881300	69967	chr2	173880850	173965702	SP3	301	50
9764	chr2	173881324	173881824	69968	chr2	173880850	173965702	SP3	301	474
9806	chr2	178112150	178112650	70814	chr2	178112424	178139011	RBM45	304	274
9807	chr2	178112765	178113265	70815	chr2	178112424	178139011	RBM45	304	341
9810	chr2	178193520	178194020	70824	chr2	178194481	178402893	OSBPL6	305	961
9811	chr2	178194206	178194706	70825	chr2	178194481	178402893	OSBPL6	305	275
9812	chr2	178194790	178195290	70826	chr2	178194481	178402893	OSBPL6	305	309
9813	chr2	178195377	178195877	70827	chr2	178194481	178402893	OSBPL6	305	896
9993	chr2	184598218	184598718	71656	chr2	184598529	184939492	ZNF804A	311	311
9994	chr2	184599007	184599507	71657	chr2	184598529	184939492	ZNF804A	311	478
9995	chr2	184599515	184600015	71658	chr2	184598529	184939492	ZNF804A	311	986
10051	chr2	185738866	185739366	71781	chr2	185738804	185833290	FSIP2	312	62
10067	chr2	189673577	189674077	72213	chr2	189674290	189761193	ANKAR	314	713
10068	chr2	189674236	189674736	72214	chr2	189674290	189761193	ANKAR	314	54
10078	chr2	190343038	190343538	72276	chr2	190343570	190371665	INPP1	316	532
10079	chr2	190343750	190344250	72277	chr2	190343570	190371665	INPP1	316	180
10080	chr2	190344560	190345060	72278	chr2	190343570	190371665	INPP1	316	990
10090	chr2	191677228	191677728	72497	chr2	191678068	191696664	NABP1	317	840
10091	chr2	191677779	191678279	72498	chr2	191678068	191696664	NABP1	317	289
10092	chr2	191678536	191679036	72499	chr2	191678068	191696664	NABP1	317	468
10152	chr2	197804273	197804773	73299	chr2	197804593	198572581	PLCL1	319	320
10153	chr2	197804953	197805453	73300	chr2	197804593	198572581	PLCL1	319	360
10284	chr2	199324764	199325264	73587	chr2	199325310	199329362	AC016746.1	320	546
10289	chr2	199929259	199929759	73834	chr2	199928913	199955736	TYW5	321	346
10299	chr2	200509362	200509862	73968	chr2	200510008	200584096	SGO2	322	646
10300	chr2	200509886	200510386	73969	chr2	200510008	200584096	SGO2	322	122
10344	chr2	205681323	205681823	74831	chr2	205681990	205798133	NRP2	328	667
10345	chr2	205682149	205682649	74832	chr2	205681990	205798133	NRP2	328	159
10407	chr2	205994106	205994606	74935	chr2	205993721	206086303	INO80D	329	385
10421	chr2	206273835	206274335	74977	chr2	206274663	206314427	ZDBF2	330	828
10422	chr2	206274362	206274862	74978	chr2	206274663	206314427	ZDBF2	330	301
10423	chr2	206275306	206275806	74979	chr2	206274663	206314427	ZDBF2	330	643
10427	chr2	207529036	207529536	75257	chr2	207529737	207605988	CREB1	331	701
10428	chr2	207529676	207530176	75258	chr2	207529737	207605988	CREB1	331	61
10429	chr2	207530267	207530767	75259	chr2	207529737	207605988	CREB1	331	530
10442	chr2	208265308	208265808	75405	chr2	208266255	208358746	PIKFYVE	332	947
10443	chr2	208265908	208266408	75406	chr2	208266255	208358746	PIKFYVE	332	347
10444	chr2	208266490	208266990	75407	chr2	208266255	208358746	PIKFYVE	332	235
10450	chr2	209771546	209772046	75663	chr2	209771993	209999300	UNC80	333	447
10451	chr2	209772181	209772681	75664	chr2	209771993	209999300	UNC80	333	188
10477	chr2	211375322	211375822	75844	chr2	211375717	212538841	ERBB4	334	395
10478	chr2	211375890	211376390	75845	chr2	211375717	212538841	ERBB4	334	173
10697	chr2	218568231	218568731	76967	chr2	218568580	218597080	CNOT9	338	349
10699	chr2	218568951	218569451	76968	chr2	218568580	218597080	CNOT9	338	371
10775	chr2	223957078	223957578	78141	chr2	223957463	223967714	MRPL44	340	385
10776	chr2	223957983	223958483	78142	chr2	223957463	223967714	MRPL44	340	520
10802	chr2	230711994	230712494	79213	chr2	230712842	230821075	CAB39	342	848
10803	chr2	230712536	230713036	79214	chr2	230712842	230821075	CAB39	342	306
10804	chr2	230713050	230713550	79215	chr2	230712842	230821075	CAB39	342	208
10823	chr2	231197771	231198271	79328	chr2	231198546	231374837	ARMC9	343	775
10824	chr2	231198349	231198849	79329	chr2	231198546	231374837	ARMC9	343	197
10825	chr2	231199158	231199658	79330	chr2	231198546	231374837	ARMC9	343	612
10851	chr2	233209604	233210104	79710	chr2	233210051	233295674	ATG16L1	344	447
10852	chr2	233210226	233210726	79711	chr2	233210051	233295674	ATG16L1	344	175
10853	chr2	233210888	233211388	79712	chr2	233210051	233295674	ATG16L1	344	837
10869	chr2	235493162	235493662	80260	chr2	235494043	236131800	AGAP1	345	881
10870	chr2	235493720	235494220	80261	chr2	235494043	236131800	AGAP1	345	323
10871	chr2	235494476	235494976	80262	chr2	235494043	236131800	AGAP1	345	433
11095	chr2	240435033	240435533	81687	chr2	240435663	240468076	GPC1	346	630
11096	chr2	240436008	240436508	81688	chr2	240435663	240468076	GPC1	346	345
11097	chr2	240436563	240437063	81689	chr2	240435663	240468076	GPC1	346	900
11142	chr2	241636471	241636971	82049	chr2	241637213	241673857	ATG4B	347	742
11143	chr2	241637371	241637871	82050	chr2	241637213	241673857	ATG4B	347	158
11144	chr2	241637895	241638395	82051	chr2	241637213	241673857	ATG4B	347	682
11159	chr3	196499	196999	82229	chr3	196763	409417	CHL1	348	264
11160	chr3	197530	198030	82230	chr3	196763	409417	CHL1	348	767
11231	chr3	2098494	2098994	82448	chr3	2098813	3057959	CNTN4	349	319
11232	chr3	2099798	2100298	82449	chr3	2098813	3057959	CNTN4	349	985
11368	chr3	3799132	3799632	82684	chr3	3799431	3849834	LRRN1	350	299
11369	chr3	3799814	3800314	82685	chr3	3799431	3849834	LRRN1	350	383
11386	chr3	4493001	4493501	82766	chr3	4493345	4847840	ITPR1	351	344
11387	chr3	4493590	4494090	82767	chr3	4493345	4847840	ITPR1	351	245
11465	chr3	6770317	6770817	83066	chr3	6770001	7741533	GRM7	352	316
11762	chr3	9362255	9362755	83587	chr3	9362971	9386791	THUMPD3	355	716
11765	chr3	9362771	9363271	83588	chr3	9362971	9386791	THUMPD3	355	200
11768	chr3	9363432	9363932	83589	chr3	9362971	9386791	THUMPD3	355	461
11929	chr3	12896123	12896623	84493	chr3	12897043	13283281	IQSEC1	357	920
11930	chr3	12897534	12898034	84494	chr3	12897043	13283281	IQSEC1	357	491
12155	chr3	14946648	14947148	85184	chr3	14947584	15053600	NR2C2	358	936
12156	chr3	14947298	14947798	85185	chr3	14947584	15053600	NR2C2	358	286
12157	chr3	14948234	14948734	85186	chr3	14947584	15053600	NR2C2	358	650
12171	chr3	15205410	15205910	85226	chr3	15206152	15252916	CAPN7	359	742
12172	chr3	15205930	15206430	85227	chr3	15206152	15252916	CAPN7	359	222
12173	chr3	15206450	15206950	85228	chr3	15206152	15252916	CAPN7	359	298
12188	chr3	16801671	16802171	85535	chr3	16802651	17090604	PLCL2	361	980
12189	chr3	16802295	16802795	85536	chr3	16802651	17090604	PLCL2	361	356
12190	chr3	16803009	16803509	85537	chr3	16802651	17090604	PLCL2	361	358
12302	chr3	19148121	19148621	85843	chr3	19148510	19535642	KCNH8	363	389
12303	chr3	19148775	19149275	85844	chr3	19148510	19535642	KCNH8	363	265
12304	chr3	19149323	19149823	85845	chr3	19148510	19535642	KCNH8	363	813
12449	chr3	23944422	23944922	86330	chr3	23945286	23980617	NR1D2	365	864
12450	chr3	23945011	23945511	86331	chr3	23945286	23980617	NR1D2	365	275
12451	chr3	23945694	23946194	86332	chr3	23945286	23980617	NR1D2	365	408
12460	chr3	26621863	26622363	86717	chr3	26622806	26717537	LRRC3B	366	943
12461	chr3	26622440	26622940	86718	chr3	26622806	26717537	LRRC3B	366	366
12462	chr3	26622999	26623499	86719	chr3	26622806	26717537	LRRC3B	366	193
12463	chr3	26623622	26624122	86720	chr3	26622806	26717537	LRRC3B	366	816
12507	chr3	27715112	27715612	86874	chr3	27715949	27722711	EOMES	367	837
12508	chr3	27716181	27716681	86875	chr3	27715949	27722711	EOMES	367	232
12519	chr3	28240639	28241139	86954	chr3	28241584	28325142	CMC1	368	945
12520	chr3	28241307	28241807	86955	chr3	28241584	28325142	CMC1	368	277
12521	chr3	28242164	28242664	86956	chr3	28241584	28325142	CMC1	368	580
12635	chr3	33113651	33114151	87586	chr3	33113979	33147773	CRTAP	371	328
12636	chr3	33114250	33114750	87587	chr3	33113979	33147773	CRTAP	371	271
12641	chr3	33798339	33798839	87667	chr3	33798571	33869707	PDCD6IP	372	232
12642	chr3	33799204	33799704	87668	chr3	33798571	33869707	PDCD6IP	372	633
12647	chr3	35638256	35638756	87905	chr3	35638945	35794496	ARPP21	373	689
12648	chr3	35638932	35639432	87906	chr3	35638945	35794496	ARPP21	373	13
12649	chr3	35639488	35639988	87907	chr3	35638945	35794496	ARPP21	373	543
12755	chr3	39263430	39263930	88544	chr3	39263494	39281735	CX3CR1	374	64
12760	chr3	44584558	44585058	89432	chr3	44584888	44648471	ZNF197	375	330
12761	chr3	44585315	44585815	89433	chr3	44584888	44648471	ZNF197	375	427
12765	chr3	44648439	44648939	89437	chr3	44648732	44660791	ZNF35	376	293
12767	chr3	44649374	44649874	89438	chr3	44648732	44660791	ZNF35	376	642
12771	chr3	44761447	44761947	89450	chr3	44761721	44873376	KIF15	377	274
12772	chr3	44762296	44762796	89451	chr3	44761721	44873376	KIF15	377	575
12797	chr3	48467845	48468345	90178	chr3	48467798	48504826	SHISA5	380	47
12798	chr3	48468376	48468876	90179	chr3	48467798	48504826	SHISA5	380	578
12822	chr3	48917971	48918471	90304	chr3	48918821	48986382	ARIH2	382	850
12823	chr3	48918551	48919051	90305	chr3	48918821	48986382	ARIH2	382	270
12824	chr3	48919076	48919576	90306	chr3	48918821	48986382	ARIH2	382	255
12825	chr3	48919728	48920228	90307	chr3	48918821	48986382	ARIH2	382	907
12830	chr3	48988976	48989476	90313	chr3	48989889	49007153	P4HTM	383	913
12831	chr3	48989602	48990102	90314	chr3	48989889	49007153	P4HTM	383	287
12832	chr3	48990736	48991236	90315	chr3	48989889	49007153	P4HTM	383	847
12844	chr3	50674061	50674561	90919	chr3	50674927	51384198	DOCK3	384	866
12845	chr3	50674666	50675166	90920	chr3	50674927	51384198	DOCK3	384	261
12846	chr3	50675230	50675730	90921	chr3	50674927	51384198	DOCK3	384	303
12897	chr3	51396450	51396950	90982	chr3	51395867	51500002	DCAF1	385	583
12904	chr3	52694670	52695170	91304	chr3	52694488	52706032	GLT8D1	386	182
12909	chr3	54121720	54122220	91575	chr3	54122547	55074557	CACNA2D3	387	827
12910	chr3	54122376	54122876	91576	chr3	54122547	55074557	CACNA2D3	387	171
12911	chr3	54123195	54123695	91577	chr3	54122547	55074557	CACNA2D3	387	648
13307	chr3	56556298	56556798	92050	chr3	56557161	56621837	CCDC66	389	863
13308	chr3	56556886	56557386	92051	chr3	56557161	56621837	CCDC66	389	275
13309	chr3	56557489	56557989	92052	chr3	56557161	56621837	CCDC66	389	328
13316	chr3	58236753	58237253	92383	chr3	58237532	58295693	ABHD6	390	779
13317	chr3	58237518	58238018	92384	chr3	58237532	58295693	ABHD6	390	14
13318	chr3	58238126	58238626	92385	chr3	58237532	58295693	ABHD6	390	594
13486	chr3	64093198	64093698	93641	chr3	64092236	64445476	PRICKLE2	392	962
13827	chr3	69084208	69084708	94660	chr3	69084937	69106092	ARL6IP5	395	729
13828	chr3	69084716	69085216	94661	chr3	69084937	69106092	ARL6IP5	395	221
13829	chr3	69085218	69085718	94662	chr3	69084937	69106092	ARL6IP5	395	281
13834	chr3	70951870	70952370	94984	chr3	70952817	71583993	FOXP1	396	947
14025	chr3	72370941	72371441	95413	chr3	72371825	72446621	RYBP	397	884
14051	chr3	74263023	74263523	95896	chr3	74262568	74521140	CNTN3	398	455
14107	chr3	84958060	84958560	97334	chr3	84958981	86074429	CADM2	399	921
14108	chr3	84958685	84959185	97335	chr3	84958981	86074429	CADM2	399	296
14109	chr3	84959468	84959968	97336	chr3	84958981	86074429	CADM2	399	487
